	contig_id	contig_length	checkv_quality	completeness	contamination	provirus
34046	C1_spa_contigs_16198	6105	Low-quality	14.2	0	No
34047	C1_spa_contigs_16237	6099	Low-quality	12.38	0	No
34048	C1_spa_contigs_1628	16978	Low-quality	35.08	0	No
34049	C1_spa_contigs_1639	16904	Low-quality	7.83	0	No
34050	C1_spa_contigs_16390	6075	Low-quality	6.17	0	No
34051	C1_spa_contigs_16424	6068	Low-quality	4.47	0	No
34052	C1_spa_contigs_16427	6068	Low-quality	15.11	0	No
34053	C1_spa_contigs_16464	6062	Low-quality	14.42	0	No
34054	C1_spa_contigs_16524	6052	Low-quality	4.86	0	No
34055	C1_spa_contigs_16585	6038	Low-quality	4.02	0	No
34056	C1_spa_contigs_16635	6029	Medium-quality	71.96	0	No
34057	C1_spa_contigs_16645	6028	Low-quality	1.91	0	No
34058	C1_spa_contigs_16671	6023	Low-quality	4.52	0	No
34059	C1_spa_contigs_16685	6020	Low-quality	4.03	0	No
34060	C1_spa_contigs_16801	6001	Low-quality	6.17	0	No
34061	C1_spa_contigs_16810	6000	Low-quality	1.85	0	No
34062	C1_spa_contigs_16864	5989	Low-quality	9.36	0	No
34063	C1_spa_contigs_16875_1	5185	Low-quality	7.72	0	Yes
34064	C1_spa_contigs_1693	16640	Low-quality	5.77	0	No
34065	C1_spa_contigs_16937	5976	Low-quality	10.5	0	No
34066	C1_spa_contigs_16939	5976	Low-quality	7.95	0	No
34067	C1_spa_contigs_16974	5971	Low-quality	1.95	0	No
34068	C1_spa_contigs_16985	5969	Low-quality	5.18	0	No
34069	C1_spa_contigs_16986	5969	Low-quality	14.2	0	No
34070	C1_spa_contigs_17077	5950	Low-quality	14.92	0	No
34071	C1_spa_contigs_17128	5941	Low-quality	8.53	0	No
34072	C1_spa_contigs_1716	16540	Low-quality	35.61	0	No
34073	C1_spa_contigs_17234	5921	Low-quality	10.24	0	No
34074	C1_spa_contigs_17289	5912	Low-quality	9.87	0	No
34075	C1_spa_contigs_17348	5903	Low-quality	5.24	0	No
34076	C1_spa_contigs_17355	5902	Low-quality	3.01	0	No
34077	C1_spa_contigs_17361	5901	Low-quality	5.28	0	No
34078	C1_spa_contigs_17367	5900	Low-quality	12.69	0	No
34079	C1_spa_contigs_17401	5893	Low-quality	7.29	0	No
34080	C1_spa_contigs_17403	5893	Low-quality	9.41	0	No
34081	C1_spa_contigs_1743	16431	Low-quality	25.66	0	No
34082	C1_spa_contigs_17467	5881	Low-quality	3.83	0	No
34083	C1_spa_contigs_1747	16418	Low-quality	26.35	0	No
34084	C1_spa_contigs_175104	1767	Low-quality	17.75	0	No
34085	C1_spa_contigs_17570	5866	Low-quality	14.51	0	No
34086	C1_spa_contigs_1761	16361	Low-quality	46.85	0	No
34087	C1_spa_contigs_1771_1	8728	Low-quality	12.17	20.3	Yes
34088	C1_spa_contigs_17772	5833	Low-quality	4.86	0	No
34089	C1_spa_contigs_1779	16311	Low-quality	17.2	0	No
34090	C1_spa_contigs_178	41022	Complete	100	0	No
34091	C1_spa_contigs_17823	5827	Low-quality	16.14	0	No
34092	C1_spa_contigs_17825	5827	Low-quality	16.66	0	No
34093	C1_spa_contigs_17867	5820	Low-quality	3.36	0	No
34094	C1_spa_contigs_17907	5812	Low-quality	6.47	0	No
34095	C1_spa_contigs_17909	5812	Low-quality	10.16	0	No
34096	C1_spa_contigs_17930	5808	Low-quality	10.58	0	No
34097	C1_spa_contigs_1795	16262	Low-quality	21.65	0	No
34098	C1_spa_contigs_17980	5801	Low-quality	13.94	0	No
34099	C1_spa_contigs_17985	5800	Low-quality	14.13	0	No
34100	C1_spa_contigs_18005	5796	Low-quality	11.13	0	No
34101	C1_spa_contigs_18007	5796	Low-quality	3.89	0	No
34102	C1_spa_contigs_18013	5795	Low-quality	7.13	0	No
34103	C1_spa_contigs_18019	5794	Low-quality	5.86	0	No
34104	C1_spa_contigs_18033	5791	Low-quality	9.67	0	No
34105	C1_spa_contigs_18130	5774	Low-quality	9.46	0	No
34106	C1_spa_contigs_18146	5773	Low-quality	17.58	0	No
34107	C1_spa_contigs_18148	5773	Low-quality	3.67	0	No
34108	C1_spa_contigs_18192	5766	Low-quality	2.45	0	No
34109	C1_spa_contigs_18194	5766	Low-quality	14.97	0	No
34110	C1_spa_contigs_18262	5755	Low-quality	12.79	0	No
34111	C1_spa_contigs_18270	5755	Low-quality	1.56	0	No
34112	C1_spa_contigs_1828	16122	Low-quality	15.11	0	No
34113	C1_spa_contigs_18285	5753	Low-quality	7.87	0	No
34114	C1_spa_contigs_18293	5752	Low-quality	3.21	0	No
34115	C1_spa_contigs_18347	5745	Low-quality	15.14	0	No
34116	C1_spa_contigs_1838	16097	Low-quality	16.04	0	No
34117	C1_spa_contigs_18527	5719	Low-quality	14.93	0	No
34118	C1_spa_contigs_18595	5708	Low-quality	5.61	0	No
34119	C1_spa_contigs_18611	5706	Low-quality	9.37	0	No
34120	C1_spa_contigs_18623	5704	Low-quality	15.1	0	No
34121	C1_spa_contigs_1866	16010	Low-quality	29.4	0	No
34122	C1_spa_contigs_18702	5693	Low-quality	8.8	0	No
34123	C1_spa_contigs_18713	5692	Low-quality	38.03	0	No
34124	C1_spa_contigs_18769	5684	Low-quality	3.92	0	No
34125	C1_spa_contigs_18799	5681	Low-quality	13.68	0	No
34126	C1_spa_contigs_18806	5679	Low-quality	8.15	0	No
34127	C1_spa_contigs_18856	5672	Low-quality	12.66	0	No
34128	C1_spa_contigs_18902	5666	Low-quality	1.99	0	No
34129	C1_spa_contigs_18934	5660	Low-quality	12.83	0	No
34130	C1_spa_contigs_18940	5659	Low-quality	3.18	0	No
34131	C1_spa_contigs_18988	5653	Low-quality	3.8	0	No
34132	C1_spa_contigs_18994	5652	Low-quality	3.32	0	No
34133	C1_spa_contigs_19050	5643	Low-quality	10.25	0	No
34134	C1_spa_contigs_19091	5638	Low-quality	4.89	0	No
34135	C1_spa_contigs_19115	5634	Low-quality	13.46	0	No
34136	C1_spa_contigs_19140	5630	Low-quality	7.54	0	No
34137	C1_spa_contigs_19151	5629	Low-quality	1.12	0	No
34138	C1_spa_contigs_19159	5628	Low-quality	2.91	0	No
34139	C1_spa_contigs_19246	5616	Low-quality	4.96	0	No
34140	C1_spa_contigs_1925	15784	Low-quality	9.65	0	No
34141	C1_spa_contigs_19275	5612	Low-quality	8.75	0	No
34142	C1_spa_contigs_19277	5612	Low-quality	10.26	0	No
34143	C1_spa_contigs_19309	5607	Low-quality	4.76	0	No
34144	C1_spa_contigs_19333	5603	Low-quality	14.87	0	No
34145	C1_spa_contigs_19378	5597	Low-quality	8.07	0	No
34146	C1_spa_contigs_19409	5592	Low-quality	10.43	0	No
34147	C1_spa_contigs_19498	5580	Low-quality	9.44	0	No
34148	C1_spa_contigs_1950	15730	Low-quality	15.99	0	No
34149	C1_spa_contigs_19538	5575	Low-quality	11.02	0	No
34150	C1_spa_contigs_19544	5574	Low-quality	3.41	0	No
34151	C1_spa_contigs_19564	5572	Low-quality	3.79	0	No
34152	C1_spa_contigs_19580	5569	Low-quality	13.62	0	No
34153	C1_spa_contigs_19597	5567	Low-quality	6.06	0	No
34154	C1_spa_contigs_196	39415	Medium-quality	64.88	0	No
34155	C1_spa_contigs_19623	5564	Low-quality	11.97	0	No
34156	C1_spa_contigs_19637	5562	Low-quality	2.31	0	No
34157	C1_spa_contigs_19651	5561	Low-quality	4.44	0	No
34158	C1_spa_contigs_19677	5556	Low-quality	5.57	0	No
34159	C1_spa_contigs_1971	15643	Low-quality	22.02	0	No
34160	C1_spa_contigs_19767	5543	Low-quality	14.15	0	No
34161	C1_spa_contigs_19793	5538	Low-quality	0.91	0	No
34162	C1_spa_contigs_19877	5527	Low-quality	1.86	0	No
34163	C1_spa_contigs_19892	5526	Low-quality	1.66	0	No
34164	C1_spa_contigs_19920	5523	Low-quality	8	0	No
34165	C1_spa_contigs_19934	5520	Low-quality	8.75	0	No
34166	C1_spa_contigs_19962	5517	Low-quality	11.12	0	No
34167	C1_spa_contigs_20005	5511	Low-quality	3.53	0	No
34168	C1_spa_contigs_20058	5505	Low-quality	11.84	0	No
34169	C1_spa_contigs_201	39002	Medium-quality	78.61	0	No
34170	C1_spa_contigs_20136	5496	Low-quality	7.35	0	No
34171	C1_spa_contigs_20139	5495	Low-quality	12.11	0	No
34172	C1_spa_contigs_20169	5492	Low-quality	8.84	0	No
34173	C1_spa_contigs_2019	15457	Low-quality	5.35	0	No
34174	C1_spa_contigs_20198	5488	Low-quality	10.98	0	No
34175	C1_spa_contigs_20200	5488	Low-quality	12.19	0	No
34176	C1_spa_contigs_20220	5484	Low-quality	4.5	0	No
34177	C1_spa_contigs_20267	5477	Low-quality	5.82	0	No
34178	C1_spa_contigs_20352	5465	Low-quality	10.19	0	No
34179	C1_spa_contigs_20362	5463	Low-quality	11.13	0	No
34180	C1_spa_contigs_20366	5463	Low-quality	5.28	0	No
34181	C1_spa_contigs_20372	5463	Low-quality	11.67	0	No
34182	C1_spa_contigs_204	38786	High-quality	90.27	0	No
34183	C1_spa_contigs_20417	5457	Low-quality	11.93	0	No
34184	C1_spa_contigs_20427	5456	Low-quality	6.18	0	No
34185	C1_spa_contigs_20598	5435	Low-quality	4.65	0	No
34186	C1_spa_contigs_20637	5430	Low-quality	10.18	0	No
34187	C1_spa_contigs_20683	5424	Low-quality	4.05	0	No
34188	C1_spa_contigs_20704	5421	Low-quality	10.14	0	No
34189	C1_spa_contigs_20790	5411	Low-quality	1.94	0	No
34190	C1_spa_contigs_20791	5411	Low-quality	4.88	0	No
34191	C1_spa_contigs_20814	5408	Low-quality	2.73	0	No
34192	C1_spa_contigs_20873	5400	Low-quality	7.74	0	No
34193	C1_spa_contigs_2088	15214	Low-quality	8.13	0	No
34194	C1_spa_contigs_20914	5396	Low-quality	3.44	0	No
34195	C1_spa_contigs_20947	5392	Low-quality	4.68	0	No
34196	C1_spa_contigs_21004	5384	Low-quality	9.8	0	No
34197	C1_spa_contigs_21087	5373	Low-quality	5.59	0	No
34198	C1_spa_contigs_21125	5368	Low-quality	6.54	0	No
34199	C1_spa_contigs_21128	5368	Low-quality	8.12	0	No
34200	C1_spa_contigs_21169	5363	Low-quality	11.97	0	No
34201	C1_spa_contigs_21207	5357	Low-quality	11.82	0	No
34202	C1_spa_contigs_21250	5352	High-quality	100	0	No
34203	C1_spa_contigs_21319	5343	Low-quality	9.43	0	No
34204	C1_spa_contigs_21347	5340	Low-quality	13.81	0	No
34205	C1_spa_contigs_21360	5339	Low-quality	4.16	0	No
34206	C1_spa_contigs_21388	5336	Low-quality	4.09	0	No
34207	C1_spa_contigs_21403	5333	Low-quality	2.04	0	No
34208	C1_spa_contigs_21432	5330	Low-quality	3.76	0	No
34209	C1_spa_contigs_21451	5327	Low-quality	0.68	0	No
34210	C1_spa_contigs_21490	5323	Low-quality	5.55	0	No
34211	C1_spa_contigs_21529	5318	Low-quality	3.67	0	No
34212	C1_spa_contigs_21548	5316	Low-quality	13.19	0	No
34213	C1_spa_contigs_21617	5307	Low-quality	10.59	0	No
34214	C1_spa_contigs_21619	5307	Low-quality	12.76	0	No
34215	C1_spa_contigs_21651	5304	Low-quality	6.04	0	No
34216	C1_spa_contigs_21692	5300	Low-quality	7.78	0	No
34217	C1_spa_contigs_21734	5294	Low-quality	6.1	0	No
34218	C1_spa_contigs_21798	5287	Low-quality	10.4	0	No
34219	C1_spa_contigs_21803	5287	Low-quality	11.38	0	No
34220	C1_spa_contigs_21811	5286	Low-quality	8.32	0	No
34221	C1_spa_contigs_2187	14884	Low-quality	7.49	0	No
34222	C1_spa_contigs_21937	5271	Low-quality	12.54	0	No
34223	C1_spa_contigs_21945	5270	Low-quality	3.57	0	No
34224	C1_spa_contigs_22054	5258	Low-quality	9.1	0	No
34225	C1_spa_contigs_22071	5256	Low-quality	5.9	0	No
34226	C1_spa_contigs_22099	5253	Low-quality	7.99	0	No
34227	C1_spa_contigs_22130	5249	Low-quality	0.78	0	No
34228	C1_spa_contigs_22213	5240	Low-quality	2.51	0	No
34229	C1_spa_contigs_22312	5226	Low-quality	2.85	0	No
34230	C1_spa_contigs_22313	5226	Low-quality	8.73	0	No
34231	C1_spa_contigs_22330	5224	Low-quality	2.17	0	No
34232	C1_spa_contigs_22391	5217	Low-quality	2.33	0	No
34233	C1_spa_contigs_22462	5207	Low-quality	12.39	0	No
34234	C1_spa_contigs_22492	5203	Low-quality	13.04	0	No
34235	C1_spa_contigs_22507	5201	Low-quality	1.13	0	No
34236	C1_spa_contigs_22560	5196	Low-quality	0.51	0	No
34237	C1_spa_contigs_22599	5192	Low-quality	2.11	0	No
34238	C1_spa_contigs_22614	5190	Low-quality	4.1	0	No
34239	C1_spa_contigs_22665	5183	Low-quality	1.55	0	No
34240	C1_spa_contigs_2268	14626	Low-quality	17.89	0	No
34241	C1_spa_contigs_22688	5182	Low-quality	22.85	0	No
34242	C1_spa_contigs_2276	14608	Low-quality	24.61	0	No
34243	C1_spa_contigs_22768	5173	Low-quality	2.69	0	No
34244	C1_spa_contigs_22839	5164	Low-quality	6.62	0	No
34245	C1_spa_contigs_22848	5163	Low-quality	1.16	0	No
34246	C1_spa_contigs_22919	5155	Low-quality	13.93	0	No
34247	C1_spa_contigs_22926	5154	Low-quality	13.43	0	No
34248	C1_spa_contigs_22927	5154	Low-quality	1.84	0	No
34249	C1_spa_contigs_22947	5153	Low-quality	12.23	0	No
34250	C1_spa_contigs_22978	5149	Low-quality	8.59	0	No
34251	C1_spa_contigs_22994	5148	Low-quality	12.25	0	No
34252	C1_spa_contigs_23029	5144	Low-quality	7.04	0	No
34253	C1_spa_contigs_23044	5142	Low-quality	2.14	0	No
34254	C1_spa_contigs_23065	5139	Low-quality	1.43	0	No
34255	C1_spa_contigs_23119	5134	Low-quality	11.68	0	No
34256	C1_spa_contigs_23129	5131	Low-quality	5.73	0	No
34257	C1_spa_contigs_23130	5131	Low-quality	2.23	0	No
34258	C1_spa_contigs_23166	5128	Low-quality	2.61	0	No
34259	C1_spa_contigs_23253	5119	Low-quality	2.93	0	No
34260	C1_spa_contigs_23307	5113	Low-quality	11.4	0	No
34261	C1_spa_contigs_23317	5112	Low-quality	7.37	0	No
34262	C1_spa_contigs_23341	5109	Low-quality	3.44	0	No
34263	C1_spa_contigs_23410	5102	Low-quality	2.19	0	No
34264	C1_spa_contigs_23441	5098	Low-quality	8.04	0	No
34265	C1_spa_contigs_23442	5098	Low-quality	12.8	0	No
34266	C1_spa_contigs_23453	5097	Low-quality	10.06	0	No
34267	C1_spa_contigs_23457	5097	Low-quality	9.19	0	No
34268	C1_spa_contigs_23459	5097	Low-quality	3.68	0	No
34269	C1_spa_contigs_23474	5095	Low-quality	3.34	0	No
34270	C1_spa_contigs_23494	5092	Low-quality	15.31	0	No
34271	C1_spa_contigs_23501	5091	Low-quality	4.85	0	No
34272	C1_spa_contigs_23527	5088	Low-quality	2.08	0	No
34273	C1_spa_contigs_23547	5087	Low-quality	6.98	0	No
34274	C1_spa_contigs_23614	5079	Low-quality	2.75	0	No
34275	C1_spa_contigs_23675	5073	Low-quality	1.76	0	No
34276	C1_spa_contigs_23766	5064	Low-quality	8.53	0	No
34277	C1_spa_contigs_23837	5057	Low-quality	2.28	0	No
34278	C1_spa_contigs_23840	5057	Low-quality	13.3	0	No
34279	C1_spa_contigs_23858	5055	Low-quality	11.96	0	No
34280	C1_spa_contigs_23882	5053	Low-quality	8.1	0	No
34281	C1_spa_contigs_23887	5053	Low-quality	11.28	0	No
34282	C1_spa_contigs_23889	5052	Low-quality	6.53	0	No
34283	C1_spa_contigs_23896	5051	Low-quality	2.01	0	No
34284	C1_spa_contigs_23921	5050	Low-quality	12.02	0	No
34285	C1_spa_contigs_23929	5049	Low-quality	8.09	0	No
34286	C1_spa_contigs_23973	5043	Low-quality	8.51	0	No
34287	C1_spa_contigs_24071	5033	Low-quality	8.73	0	No
34288	C1_spa_contigs_24083	5031	Low-quality	1.94	0	No
34289	C1_spa_contigs_24149	5025	Low-quality	5.98	0	No
34290	C1_spa_contigs_24203	5019	Low-quality	8.45	0	No
34291	C1_spa_contigs_24302	5009	Low-quality	7.78	0	No
34292	C1_spa_contigs_2431	14236	Low-quality	23.59	0	No
34293	C1_spa_contigs_24317	5008	Low-quality	8.36	0	No
34294	C1_spa_contigs_24330	5007	Low-quality	1.63	0	No
34295	C1_spa_contigs_24331	5007	Low-quality	11.28	0	No
34296	C1_spa_contigs_24353	5005	Low-quality	8.6	0	No
34297	C1_spa_contigs_24367	5003	Low-quality	6.57	0	No
34298	C1_spa_contigs_24386	5002	Low-quality	1.28	0	No
34299	C1_spa_contigs_2440	14206	Low-quality	23.57	0	No
34300	C1_spa_contigs_2471	14117	Low-quality	23.58	0	No
34301	C1_spa_contigs_2479	14101	Low-quality	6.27	0	No
34302	C1_spa_contigs_2489	14070	Low-quality	19.81	0	No
34303	C1_spa_contigs_2544	13942	Low-quality	17.05	0	No
34304	C1_spa_contigs_2577	13886	Low-quality	7.59	0	No
34305	C1_spa_contigs_2627	13756	Low-quality	21.76	0	No
34306	C1_spa_contigs_2658	13692	Low-quality	6.06	0	No
34307	C1_spa_contigs_272	34475	Low-quality	44.78	0	No
34308	C1_spa_contigs_2730	13549	Low-quality	26.89	0	No
34309	C1_spa_contigs_275_1	30519	Medium-quality	65.47	0	Yes
34310	C1_spa_contigs_2753	13494	Low-quality	36.52	0	No
34311	C1_spa_contigs_2798	13411	Low-quality	11.69	0	No
34312	C1_spa_contigs_2877_1	11884	Low-quality	12.05	0	Yes
34313	C1_spa_contigs_2945	13102	Low-quality	8.91	0	No
34314	C1_spa_contigs_3039	12939	Low-quality	21.89	0	No
34315	C1_spa_contigs_3058	12907	Low-quality	29.81	0	No
34316	C1_spa_contigs_3098	12860	Low-quality	12.18	0	No
34317	C1_spa_contigs_3128	12812	Low-quality	23.98	0	No
34318	C1_spa_contigs_32	70782	Low-quality	35.34	0	No
34319	C1_spa_contigs_3217	12667	Low-quality	15.5	0	No
34320	C1_spa_contigs_3229	12650	Low-quality	19.15	0	No
34321	C1_spa_contigs_323	32130	Low-quality	19.92	0	No
34322	C1_spa_contigs_3305	12538	Low-quality	28.04	0	No
34323	C1_spa_contigs_3309	12531	Low-quality	2.67	0	No
34324	C1_spa_contigs_3323	12509	Low-quality	6.46	0	No
34325	C1_spa_contigs_3352	12460	Low-quality	23.92	0	No
34326	C1_spa_contigs_3354	12454	Low-quality	4.78	0	No
34327	C1_spa_contigs_3357	12444	Low-quality	25.95	0	No
34328	C1_spa_contigs_3359	12441	Low-quality	10.07	0	No
34329	C1_spa_contigs_3378	12411	Low-quality	17.82	0	No
34330	C1_spa_contigs_3441	12329	Low-quality	6.69	0	No
34331	C1_spa_contigs_3753	11872	Low-quality	28.58	0	No
34332	C1_spa_contigs_3767	11856	Low-quality	28.4	0	No
34333	C1_spa_contigs_3768	11855	Low-quality	34.19	0	No
34334	C1_spa_contigs_3810	11811	Low-quality	6.77	0	No
34335	C1_spa_contigs_3867	11721	Low-quality	15.97	0	No
34336	C1_spa_contigs_3887	11700	Low-quality	17.7	0	No
34337	C1_spa_contigs_3930	11645	Low-quality	14.4	0	No
34338	C1_spa_contigs_3974	11575	Low-quality	19.99	0	No
34339	C1_spa_contigs_3984	11553	Low-quality	21.31	0	No
34340	C1_spa_contigs_4045	11475	Low-quality	14.14	0	No
34341	C1_spa_contigs_410	29382	Low-quality	29.1	0	No
34342	C1_spa_contigs_4118	11396	Low-quality	12.79	0	No
34343	C1_spa_contigs_413	29306	Low-quality	5.35	0	No
34344	C1_spa_contigs_4230	11263	Low-quality	3.51	0	No
34345	C1_spa_contigs_4267	11226	Low-quality	8.47	0	No
34346	C1_spa_contigs_4284	11203	Low-quality	18.71	0	No
34347	C1_spa_contigs_4335	11139	Low-quality	9.71	0	No
34348	C1_spa_contigs_4352	11106	Low-quality	8.39	0	No
34349	C1_spa_contigs_440	28607	Low-quality	22.49	0	No
34350	C1_spa_contigs_4401	11059	Low-quality	18.47	0	No
34351	C1_spa_contigs_4413	11050	Low-quality	29.83	0	No
34352	C1_spa_contigs_4475	10984	Low-quality	10	0	No
34353	C1_spa_contigs_45	61954	High-quality	100	0	No
34354	C1_spa_contigs_4552	10914	Low-quality	18.39	0	No
34355	C1_spa_contigs_459	28196	Low-quality	38.24	0	No
34356	C1_spa_contigs_4598	10871	Low-quality	23.62	0	No
34357	C1_spa_contigs_4614	10856	Low-quality	2.33	0	No
34358	C1_spa_contigs_4622	10849	Low-quality	19.2	0	No
34359	C1_spa_contigs_4632	10841	Low-quality	12.61	0	No
34360	C1_spa_contigs_4635	10833	Low-quality	22.72	0	No
34361	C1_spa_contigs_46533	3605	Medium-quality	59.27	0	No
34362	C1_spa_contigs_4707	10746	Low-quality	16	0	No
34363	C1_spa_contigs_4744	10714	Low-quality	6.14	0	No
34364	C1_spa_contigs_4790	10672	Low-quality	13.21	0	No
34365	C1_spa_contigs_4869	10590	Low-quality	5.99	0	No
34366	C1_spa_contigs_4876	10586	Low-quality	10.71	0	No
34367	C1_spa_contigs_4931	10543	Low-quality	12.37	0	No
34368	C1_spa_contigs_4945_1	8946	Low-quality	5.74	0	Yes
34369	C1_spa_contigs_4977	10491	Low-quality	12.92	0	No
34370	C1_spa_contigs_4990	10479	Low-quality	3.94	0	No
34371	C1_spa_contigs_5007	10455	Low-quality	8.85	0	No
34372	C1_spa_contigs_5110	10369	Low-quality	5.94	0	No
34373	C1_spa_contigs_5131	10351	Low-quality	14.75	0	No
34374	C1_spa_contigs_5170	10320	Low-quality	7.09	0	No
34375	C1_spa_contigs_5235	10252	Low-quality	9.27	0	No
34376	C1_spa_contigs_5241	10247	Low-quality	24.08	0	No
34377	C1_spa_contigs_5295	10190	Low-quality	1.78	0	No
34378	C1_spa_contigs_5301	10187	Low-quality	26.53	0	No
34379	C1_spa_contigs_5386	10122	Low-quality	15.32	0	No
34380	C1_spa_contigs_5414	10106	Low-quality	12.6	0	No
34381	C1_spa_contigs_5426	10095	Low-quality	15.27	0	No
34382	C1_spa_contigs_5551	9994	Low-quality	10.8	0	No
34383	C1_spa_contigs_568	25968	Medium-quality	55.83	0	No
34384	C1_spa_contigs_5769	9827	Low-quality	28.32	0	No
34385	C1_spa_contigs_5778	9822	Low-quality	23.37	0	No
34386	C1_spa_contigs_58	58588	High-quality	93.96	0	No
34387	C1_spa_contigs_5881	9756	Low-quality	16.3	0	No
34388	C1_spa_contigs_5937	9713	Low-quality	13.67	0	No
34389	C1_spa_contigs_5984	9676	Low-quality	23.19	0	No
34390	C1_spa_contigs_607_1	20811	Low-quality	35.06	0	Yes
34391	C1_spa_contigs_6101	9585	Low-quality	10.65	0	No
34392	C1_spa_contigs_6102	9585	Low-quality	3.88	0	No
34393	C1_spa_contigs_6118	9569	Low-quality	12.11	0	No
34394	C1_spa_contigs_6176	9537	Low-quality	17.82	0	No
34395	C1_spa_contigs_62_1	8390	Low-quality	5.06	0	Yes
34396	C1_spa_contigs_62_2	12053	Low-quality	9.94	0	Yes
34397	C1_spa_contigs_6217	9508	Low-quality	5.55	0	No
34398	C1_spa_contigs_6243	9489	Low-quality	1.71	0	No
34399	C1_spa_contigs_632	25107	Low-quality	18.71	0	No
34400	C1_spa_contigs_6393	9400	Low-quality	10.92	0	No
34401	C1_spa_contigs_6407	9391	Low-quality	14.47	0	No
34402	C1_spa_contigs_6409_1	8719	Low-quality	14.69	0	Yes
34403	C1_spa_contigs_6481	9346	Low-quality	6.25	0	No
34404	C1_spa_contigs_6503	9333	Low-quality	22	0	No
34405	C1_spa_contigs_6517	9324	Low-quality	7.13	0	No
34406	C1_spa_contigs_6549	9307	Low-quality	14.25	0	No
34407	C1_spa_contigs_6578	9288	Low-quality	1.84	0	No
34408	C1_spa_contigs_6720	9195	Low-quality	11.24	0	No
34409	C1_spa_contigs_6752	9175	Low-quality	14.69	0	No
34410	C1_spa_contigs_6776	9161	Low-quality	15.27	0	No
34411	C1_spa_contigs_6790_1	7559	Low-quality	5.08	0	Yes
34412	C1_spa_contigs_6799	9151	Low-quality	8.82	0	No
34413	C1_spa_contigs_6813	9141	Low-quality	4.55	0	No
34414	C1_spa_contigs_6820	9138	Low-quality	12.52	0	No
34415	C1_spa_contigs_6946	9054	Low-quality	25.6	0	No
34416	C1_spa_contigs_7112	8956	Low-quality	5.13	0	No
34417	C1_spa_contigs_712	23959	Low-quality	29.1	0	No
34418	C1_spa_contigs_7121_1	7706	Low-quality	6.17	0	Yes
34419	C1_spa_contigs_715	23910	Medium-quality	53.06	0	No
34420	C1_spa_contigs_7169	8919	Low-quality	3.51	0	No
34421	C1_spa_contigs_7178	8916	Low-quality	16.4	0	No
34422	C1_spa_contigs_72066	2866	Low-quality	4.51	0	No
34423	C1_spa_contigs_7214	8894	Low-quality	11.53	0	No
34424	C1_spa_contigs_7259	8866	Low-quality	19.88	0	No
34425	C1_spa_contigs_7262	8864	Low-quality	14.77	0	No
34426	C1_spa_contigs_7263	8864	Low-quality	4.04	0	No
34427	C1_spa_contigs_7283	8855	Low-quality	8.2	0	No
34428	C1_spa_contigs_7287	8851	Low-quality	21.56	0	No
34429	C1_spa_contigs_7290	8849	Low-quality	3.94	0	No
34430	C1_spa_contigs_7315	8832	Low-quality	9.41	0	No
34431	C1_spa_contigs_7342	8818	Low-quality	8.5	0	No
34432	C1_spa_contigs_7365	8806	Low-quality	8.48	0	No
34433	C1_spa_contigs_7403	8781	Low-quality	26.41	0	No
34434	C1_spa_contigs_7421	8769	Low-quality	4.31	0	No
